id,type,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
6809,tdpseTerbit,022020063190900040008,COOP PAY,-,"Sektor Perdagangan, Sektor Keuangan",BIMASAKTI MULTI SINERGI,2022-07-19,002933.09/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/9afb965d7406738dc321f17aea6835c7.png,TERDAFTAR,6661
6802,tdpseTerbit,022020063190900040007,KERIS,-,"Sektor Perdagangan, Sektor Keuangan",BIMASAKTI MULTI SINERGI,2022-07-19,002933.08/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/bc86cf78f6f31d07d884c31667c2ac4a.png,TERDAFTAR,6652
6789,tdpseTerbit,022020063190900040006,PAYKALTIMTARA,-,"Sektor Perdagangan, Sektor Keuangan",BIMASAKTI MULTI SINERGI,2022-07-19,002933.07/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b4cd0b909a4402a7dc7ec64f630c6d31.png,TERDAFTAR,6636
6779,tdpseTerbit,022020063190900040005,CIJPAY,-,"Sektor Perdagangan, Sektor Keuangan",BIMASAKTI MULTI SINERGI,2022-07-19,002933.06/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/831a5ef4c73cf3f0d8ad178cbaa06455.png,TERDAFTAR,6627
5978,tdpseTerbit,022020063190900040004,BINA PAYMENT,binapayment.com,"Sektor Perdagangan, Sektor Keuangan",BIMASAKTI MULTI SINERGI,2022-07-17,002933.05/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/ca7d6268b37ba3aa606faa117578c10f.png,TERDAFTAR,5839
5393,tdpseTerbit,022020063190900030005,RAJA BILLER,rajabiller.com,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",BIMASAKTI MULTI SINERGI,2022-07-12,002933.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/b581139f89dca09c6443ef836390c576.png,TERDAFTAR,5262
5382,tdpseTerbit,022020063190900030004,PLASAMALL,plasamall.com,Sektor Perdagangan,BIMASAKTI MULTI SINERGI,2022-07-12,002933.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/87d13ad2dd743e0f1844eb708169ee03.png,TERDAFTAR,5254
5066,tdpseTerbit,022020063190900030003,SPEEDCASH,speedcash.co.id,"Sektor Perdagangan, Sektor Keuangan",BIMASAKTI MULTI SINERGI,2022-07-04,002933.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/e4bc06ab0ad2a9cae471693c54ecfec9.png,TERDAFTAR,4933
4193,tdpseTerbit,022020063190900030002,WINPAY,winpay.id,Sektor Keuangan,BIMASAKTI MULTI SINERGI,2022-05-31,002933.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/f67bcae78e03f0ce137ca71b11fe92d3.png,TERDAFTAR,4195
4192,tdpseTerbit,022000030241700000001,IDOGO,ido-go.com,Sektor Teknologi Informasi dan Komunikasi,MOBILE DATA INDONESIA,2022-05-31,002932.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/635153bf16901bf317943306d58596e4.png,TERDAFTAR,4194
12081,tdpseTerbit,231021000803400000001,DBUMBU2022,-,Sektor Perdagangan,HENNY KARTIKA WATI,2022-11-02,002930.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/d709d294ca5aa797ba3d81a1c3e3236e.png,TERDAFTAR,11885
4186,tdpseTerbit,220522000055700000001,PT ALGAN SOLUSI KARSA,stratifin.com,Sektor Teknologi Informasi dan Komunikasi,ELANG PRASETYA ALFAREZ,2022-05-30,002924.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/380d24f998d533a11bdc4279a2f7b456.png,TERDAFTAR,4187
9782,tdpseTerbit,120422003372300000001,FRDAY,frday.id,Sektor Perdagangan,TIGRIS NUSANTARA TEKNO,2022-08-03,002923.01/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/ec55dfa6fb9de054fe91c7eb25a1fd04.png,TERDAFTAR,9656
4185,tdpseTerbit,022020676165500000001,BAJOJO.ID,-,Sektor Perdagangan,BAJOJO MINANG DIGITAL,2022-05-30,002922.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/facbe6dd35cd68060b38912577ca66ca.png,TERDAFTAR,4186
4187,tdpseTerbit,070222006642800050001,ONEPETS,onepets.id,Sektor Perdagangan,ONEPETS GROUP INDONESIA,2022-05-30,002919.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/e0fa86407bb00c52cfdca39c414ac334.png,TERDAFTAR,4188
4371,tdpseTerbit,812020091167500000002,FOX LOGGER,tracker.foxlogger.info,Sektor Teknologi Informasi dan Komunikasi,SUMBER SINERGI MAKMUR,2022-06-14,002918.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/63159cf99b3775c242300b880d98c31e.png,TERDAFTAR,4357
4257,tdpseTerbit,120522003981100000001,BMONEY APPLICATION & WM BACK OFFICE SYSTEM,bmoney.id,Sektor Teknologi Informasi dan Komunikasi,BUKA INVESTASI DIGITAL,2022-06-07,002917.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/2ed2895730be13695d5160e1e75befc4.png,TERDAFTAR,4252
4294,tdpseTerbit,190522006674300000002,UI CONNECT ILUNI UI,-,Sektor Teknologi Informasi dan Komunikasi,IKATAN ALUMNI UNIVERSITAS INDONESIA (ILUNI UI),2022-06-08,002916.02/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/f2c1fffd2a80e71871cda721be37a4b2.png,TERDAFTAR,4288
4293,tdpseTerbit,190522006674300000001,UI CONNECT,-,Sektor Teknologi Informasi dan Komunikasi,IKATAN ALUMNI UNIVERSITAS INDONESIA (ILUNI UI),2022-06-08,002916.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/fa81c3b355576c6a1dbebbcea277cb72.png,TERDAFTAR,4287
4182,tdpseTerbit,128000070102500030001,SETIAWAN DIGI NET,bc24pedia.my.id,Sektor Teknologi Informasi dan Komunikasi,MUNZI SETIAWAN,2022-05-30,002915.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/64a97b5dbd4a2ff678b3a6633be525bf.png,TERDAFTAR,4183
4184,tdpseTerbit,022010564042300000001,ANTRIQUE,antrique.com,Sektor Teknologi Informasi dan Komunikasi,VISI KARYA PRAKARSA,2022-05-30,002914.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/94dd5b18363e2270d7d7941799051fb9.png,TERDAFTAR,4184
5184,tdpseTerbit,240921002096300010001,TIPTIP.,Tiptip.tv,Sektor Perdagangan,TIPTIP NETWORK INDONESIA,2022-07-07,002911.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/7604081647d9d01e590421bdf7a5c941.png,TERDAFTAR,5043
4180,tdpseTerbit,240921002096300010001,TIPTIP,Tiptip.tv,Sektor Perdagangan,TIPTIP NETWORK INDONESIA,2022-05-30,002911.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/8e27a93dcffb7527fca5e098050a9f39.png,TERDAFTAR,4181
4638,tdpseTerbit,130522004312700000001,REACH!,getreach.id,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",TUJUAN NYATA ANAK BANGSA,2022-06-21,002910.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/4e6122803a34c6ddffc4142a4e90cd0c.png,TERDAFTAR,4599
4176,tdpseTerbit,231021002078300000001,SWOOP MOVE,swoopmove.com,Sektor Transportasi,TEKNOLOGI MOBILITAS INDONESIA,2022-05-30,002906.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/3021b2aaa26f151961c87793df2557ff.png,TERDAFTAR,4179
4173,tdpseTerbit,270522004261800000001,ANDROID OS,-,Sektor Teknologi Informasi dan Komunikasi,HERU WIDODO,2022-05-30,002904.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/c0d146c2c8ee1e47241343f1815f9faf.png,TERDAFTAR,4176
4264,tdpseTerbit,250522005371900000001,PT APLIKASI PINTAR SEJAHTERA (APS),Pintarplus.com,Sektor Keuangan,APLIKASI PINTAR SEJAHTERA,2022-06-07,002901.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/1d408a8fd6cf11866abc85aa23982caa.png,TERDAFTAR,4264
9543,tdpseTerbit,912010032310600050001,INFINITE DIGITAL SECURITY,infinids.id,Sektor Teknologi Informasi dan Komunikasi,INFINITE BUSINESS SYNERGY,2022-08-01,002900.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/1664aacade05c5720cf618398d4b0a76.png,TERDAFTAR,7002
4170,tdpseTerbit,151121003312400000001,CITRUST,-,Sektor Perdagangan,CITRUST SARI INDONESIA,2022-05-30,002898.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/bfbd64936e630243c549a4e94b50a110.png,TERDAFTAR,4173
4372,tdpseTerbit,912021326117300000001,TURU HOTELS,-,Sektor Perdagangan,HOTELIO TEKNOVASI UTAMA,2022-06-14,002897.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/79bdb0cb0fc9d4314c196694d938febd.png,TERDAFTAR,4358
4188,tdpseTerbit,101121001708600020001,SINERGI INDOMEDIA PERKASA,-,Sektor Teknologi Informasi dan Komunikasi,SINERGI INDOMEDIA PERKASA,2022-05-30,002896.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/ebc8e9329bdcc136079a7e2b9b053406.png,TERDAFTAR,4189
4794,tdpseTerbit,022010449258500020001,TADA,usetada.com,Sektor Teknologi Informasi dan Komunikasi,AKSI VISITAMA,2022-06-27,002894.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/4511f17cd8c2bdbc2d4b14619d32d4e1.png,TERDAFTAR,4736
4166,tdpseTerbit,122100071380900000001,HOUMI,houmi.co.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",HOUMI DIGITAL PROPERTINDO,2022-05-29,002893.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/5631af55223ff55e30e25d65ae6ec8a6.png,TERDAFTAR,4172
6037,tdpseTerbit,240422001057400000003,DAENGPAY INDONESIA,-,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",YEYEP GUSTIAN,2022-07-18,002891.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/5fcff5e7232e10df3e39c201d12fb085.png,TERDAFTAR,5907
4164,tdpseTerbit,240422001057400000002,OKEPAY - SERVER PULSA & PPOB,-,"Sektor Perdagangan, Sektor Keuangan",YEYEP GUSTIAN,2022-05-29,002891.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/9c362f9e67338613d5ef489a5837f1b8.png,TERDAFTAR,4170
4163,tdpseTerbit,290522000272800000001,PUCHAI,PUCHAI.MY.ID,Sektor Teknologi Informasi dan Komunikasi,UMI IMAMAH NURSABRINA LINATI,2022-05-29,002890.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/93864cef473ca421d8556da5ea25c79e.png,TERDAFTAR,4169
4162,tdpseTerbit,280522002221300000001,INTERNET,intajwhp.com,Sektor Perdagangan,SYAHRUL MUKMIN,2022-05-28,002889.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/3c37158aac3dd51954b0aded784f76ab.png,TERDAFTAR,4168
4161,tdpseTerbit,221021004309800100001,INDONESIA TES DAN TELEFARMASI (INATTI),inatti.id,"Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi",WEDEET DIGITAL INDONESIA,2022-05-28,002887.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/7e59cf6f09e74955cfe3ed9c700a2bdb.png,TERDAFTAR,4167
4177,tdpseTerbit,080322004229900020001,ROBOCRYP,robocryp.com,Sektor Keuangan,ROBOCRYP TEKNOLOGI INVESTASI,2022-05-30,002885.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/e07b0f5e6a20c2da1bf38e8ed098a7a6.png,TERDAFTAR,4180
7694,tdpseTerbit,912001617105100000005,APTIKNAS MALL,malltik.com,Sektor Teknologi Informasi dan Komunikasi,MITRANET SOFTWARE ONLINE,2022-07-20,002883.07/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/260040cea5b69a1bfd9652042101c180.png,TERDAFTAR,7592
7697,tdpseTerbit,912001617105100000006,PPOB MOBILE,-,Sektor Teknologi Informasi dan Komunikasi,MITRANET SOFTWARE ONLINE,2022-07-20,002883.06/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/8e24c10dbcf1a9e79c5cb8755df0aa9a.png,TERDAFTAR,7586
7602,tdpseTerbit,912001617105100000005,MITRAPAY,mitrapay.id,Sektor Teknologi Informasi dan Komunikasi,MITRANET SOFTWARE ONLINE,2022-07-20,002883.05/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/4b036cfa5f45b772d434e6bac390df0a.png,TERDAFTAR,7456
6541,tdpseTerbit,912001617105100000004,JOIN BPR,joinbpr.id,Sektor Teknologi Informasi dan Komunikasi,MITRANET SOFTWARE ONLINE,2022-07-19,002883.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/2fcde8ae0efa89b5a6c234fc0b570aa3.png,TERDAFTAR,5794
5929,tdpseTerbit,912001617105100000003,SMART MERCHANT QRIS,goqris.id,Sektor Teknologi Informasi dan Komunikasi,MITRANET SOFTWARE ONLINE,2022-07-16,002883.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/99c8b813ed6e877d375e087edfd29544.png,TERDAFTAR,5792
5928,tdpseTerbit,912001617105100000002,SMART MERCGANT QRIS,goqris.id,Sektor Teknologi Informasi dan Komunikasi,MITRANET SOFTWARE ONLINE,2022-07-16,002883.02/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/c8176dca9423ccbe4275aebd866b444a.png,TERDAFTAR,5789
4229,tdpseTerbit,912001617105100000001,FASILITATOR VIRTUAL ACCOUNT,msodc.co.id,Sektor Teknologi Informasi dan Komunikasi,MITRANET SOFTWARE ONLINE,2022-06-04,002883.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/725d6fe9f6a6a19be3b72b3987a53cb2.png,TERDAFTAR,4226
4160,tdpseTerbit,123900033222400020001,FAST CHECKOUT,tara.app,Sektor Teknologi Informasi dan Komunikasi,JASA SETARA DIGITAL,2022-05-28,002881.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/daa6bad7a8135f21a301dc22f3ba7d23.png,TERDAFTAR,4166
4159,tdpseTerbit,912000064238300000003,NUSAHOST,nusahost.net,Sektor Teknologi Informasi dan Komunikasi,MAGNA NETWORK,2022-05-27,002879.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/90c6ba9413527b2a616232f567f40d56.png,TERDAFTAR,4165
4226,tdpseTerbit,812021506234200010001,CHOPE,chope.co,Sektor Perdagangan,KUHI SOLUTIONS,2022-06-03,002872.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/cabcf3fdb6a66d80c19ca560de81fef2.png,TERDAFTAR,4223
4156,tdpseTerbit,912030138015100090001,SIPLAH MITRA MEDIA,-,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",MITRA MEDIA,2022-05-27,002871.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/63a3196c8d6b94ce7655a88e18cc2ee6.png,TERDAFTAR,4162
10441,tdpseTerbit,812011321073600340021,SITUS RESMI PT PELAYARAN NASIONAL INDONESIA (PERSERO),pelni.co.id,Sektor Transportasi,PERUSAHAAN PERSEROAN (PERSERO) PT. PELAYARAN NASIONAL INDONESIA,2022-08-18,002870.03/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/a020316d71e4ce850d7516322ebd6102.png,TERDAFTAR,10298
9977,tdpseTerbit,812011321073600340020,MYCARGOO!,mycargoo.pelni.co.id,Sektor Transportasi,PERUSAHAAN PERSEROAN (PERSERO) PT. PELAYARAN NASIONAL INDONESIA,2022-08-05,002870.02/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/c73abc59f825554e403c33b20751b172.png,TERDAFTAR,9864
4324,tdpseTerbit,812011321073600330019,PELNI PASSENGERS SERVICE SYSTEM,ticket.pelni.co.id,Sektor Transportasi,PERUSAHAAN PERSEROAN (PERSERO) PT. PELAYARAN NASIONAL INDONESIA,2022-06-10,002870.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/f55a08220f0a6eacf6f359d3e29896b4.png,TERDAFTAR,4191
4154,tdpseTerbit,270522002107500010001,OXYMAS,oxymas.info,"Sektor Perdagangan, Sektor Kesehatan",IMAM SUBANDI,2022-05-27,002869.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/030dd4c2ca8af225a707035db46bec09.png,TERDAFTAR,4160
10533,tdpseTerbit,912030519120100010015,TRIBUNSHOPPING.COM,tribunshopping.com,Sektor Teknologi Informasi dan Komunikasi,TRIBUN BERITA ONLINE,2022-08-18,002867.16/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/371e7d7193397bf25f49fd0f4ab00f6b.png,TERDAFTAR,10392
10532,tdpseTerbit,912030519120100010014,TRIBUNBELANJA.COM,tribunbelanja.com,Sektor Teknologi Informasi dan Komunikasi,TRIBUN BERITA ONLINE,2022-08-18,002867.15/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/432ae4e5769af2bc3c2ccb006b5c697c.png,TERDAFTAR,10391
10529,tdpseTerbit,912030519120100010013,TRIBUNHEALTH.COM,tribunhealth.com,Sektor Teknologi Informasi dan Komunikasi,TRIBUN BERITA ONLINE,2022-08-18,002867.14/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/efbb57e83fb22fd9a2f36af65af55c30.png,TERDAFTAR,10388
10528,tdpseTerbit,912030519120100010012,TRIBUNSOLO.COM,tribunsolo.com,Sektor Teknologi Informasi dan Komunikasi,TRIBUN BERITA ONLINE,2022-08-18,002867.13/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/1125504a1e3bb1b26fd98bd8fadd85e8.png,TERDAFTAR,10387
10527,tdpseTerbit,912030519120100010011,TRIBUNNEWSBOGOR.COM,tribunnewsbogor.com,Sektor Teknologi Informasi dan Komunikasi,TRIBUN BERITA ONLINE,2022-08-18,002867.12/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/4ea4ed03f035f94930bedb0d97f7b39f.png,TERDAFTAR,10386
10524,tdpseTerbit,912030519120100010010,WARTAKOTALIVE.COM,wartakotalive.com,Sektor Teknologi Informasi dan Komunikasi,TRIBUN BERITA ONLINE,2022-08-18,002867.11/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/7fe706a5f7fa80553415b752eb2eeaa0.png,TERDAFTAR,10384
10523,tdpseTerbit,912030519120100010009,TRIBUNJAKARTA.COM,tribunjakarta.com,Sektor Teknologi Informasi dan Komunikasi,TRIBUN BERITA ONLINE,2022-08-18,002867.10/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/11dab50145cfbf3b7d495ff9935a38c8.png,TERDAFTAR,10382
10522,tdpseTerbit,912030519120100010008,TRIBUNJUALBELI.COM,tribunjualbeli.com,Sektor Teknologi Informasi dan Komunikasi,TRIBUN BERITA ONLINE,2022-08-18,002867.09/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/f377d56776ce9b0a02ea686b42acca10.png,TERDAFTAR,10381
10521,tdpseTerbit,912030519120100010007,TRIBUN-VIDEO.COM,tribun-video.com,Sektor Teknologi Informasi dan Komunikasi,TRIBUN BERITA ONLINE,2022-08-18,002867.08/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/23bc7f6ba693fee1ed4a1779beda7b73.png,TERDAFTAR,10380
10520,tdpseTerbit,912030519120100010006,TRIBUNNEWSMAKER.COM,tribunnewsmaker.com,Sektor Teknologi Informasi dan Komunikasi,TRIBUN BERITA ONLINE,2022-08-18,002867.07/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/11aa054eeac72cda32b865cdb75a9ec5.png,TERDAFTAR,10379
10519,tdpseTerbit,912030519120100010005,TRIBUNWOW.COM,tribunwow.com,Sektor Teknologi Informasi dan Komunikasi,TRIBUN BERITA ONLINE,2022-08-18,002867.06/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/34fff7f90c6f8f1dee9df3e63cbbf968.png,TERDAFTAR,10378
10515,tdpseTerbit,912030519120100010004,TRIBUNTRAVEL.COM,tribuntravel.com,Sektor Teknologi Informasi dan Komunikasi,TRIBUN BERITA ONLINE,2022-08-18,002867.05/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/b749791d8fce182561c7a107a340c914.png,TERDAFTAR,10374
10513,tdpseTerbit,912030519120100010003,TRIBUNSTYLE.COM,tribunstyle.com,Sektor Teknologi Informasi dan Komunikasi,TRIBUN BERITA ONLINE,2022-08-18,002867.04/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/5d9a7bd3d6914522fbd2c9f75ccd1bb4.png,TERDAFTAR,10372
10501,tdpseTerbit,912030519120100010002,TRIBUNNEWSWIKI.COM,tribunnewswiki.com,Sektor Teknologi Informasi dan Komunikasi,TRIBUN BERITA ONLINE,2022-08-18,002867.03/DJAI.PSE/08/2022,https://pse.kominfo.go.id/storage/images/qr_code/7178ae790b904ef4b190b67e265878b1.png,TERDAFTAR,10352
4579,tdpseTerbit,912030519120100010001,TRIBUN DIGITAL ONLINE,Tribunnews.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",TRIBUN BERITA ONLINE,2022-06-17,002867.02/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/f4f38cd08094bd8c87128cf95041b0b9.png,TERDAFTAR,4541
4155,tdpseTerbit,022401021283900010001,WEBSITE BEST PROTEKSI,bestproteksi.co.id,Sektor Keuangan,BEST PROTEKSI INDONESIA,2022-05-27,002866.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/932bdf5348dca7f6fa16cc87e970792b.png,TERDAFTAR,4161
4152,tdpseTerbit,912000861124200000001,HTTPS://GROSIR.ONE/,grosir.one,Sektor Perdagangan,GROSIRONE PRIMA NUSANTARA,2022-05-27,002865.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/c3b96f8fd542b3deb87233f81920b936.png,TERDAFTAR,4157
4279,tdpseTerbit,812000189253900020001,APLIKASI REGISTRASI ONLINE,didimax.co.id,"Sektor Perdagangan, Sektor Keuangan",DIDI MAX BERJANGKA,2022-06-08,002864.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/e553eeb847400b483477e7655d91447f.png,TERDAFTAR,4272
4657,tdpseTerbit,912020693005500010002,360KREDI,360kredi.id,Sektor Keuangan,INOVASI TERDEPAN NUSANTARA,2022-06-22,002862.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/893fd3ea89482687c94dab85aecb6cbd.png,TERDAFTAR,4260
4991,tdpseTerbit,912000117206600140012,SNAP CAREERS,snap.careers,Sektor Teknologi Informasi dan Komunikasi,SNAP INNOVATIONS INDONESIA,2022-07-01,002861.01/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/0521cfad60bdf5a57b75a38dc5728007.png,TERDAFTAR,4859
4150,tdpseTerbit,026801013221300020001,ALKAMIL,-,Sektor Perdagangan,ALKAMIL GROUP,2022-05-26,002853.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/5e99b0872eb22456ac97e0a1402340e8.png,TERDAFTAR,4155
8360,tdpseTerbit,912031619290400050007,SATRIACORP - COMMUNICATIONS,satriacorp.id,Sektor Perdagangan,SATRIA MEDIA TEKNOLOGI,2022-07-20,002851.07/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/78253494ad8b87cfb45c0de52e9ad701.png,TERDAFTAR,8280
8356,tdpseTerbit,912031619290400050006,SATRIACORP,satriacorp.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",SATRIA MEDIA TEKNOLOGI,2022-07-20,002851.06/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/60af21e1aecfd1c2c260ab4baaaa90ab.png,TERDAFTAR,8276
8351,tdpseTerbit,912031619290400050005,SATRIATECH,satriacorp.id,Sektor Perdagangan,SATRIA MEDIA TEKNOLOGI,2022-07-20,002851.05/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/7db5475da844783d8b9e7ebfa5f368bd.png,TERDAFTAR,8271
5526,tdpseTerbit,912031619290400050004,SATRIACORP.ID,satriacorp.id,Sektor Teknologi Informasi dan Komunikasi,SATRIA MEDIA TEKNOLOGI,2022-07-13,002851.04/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/0c36dd712a3fb8e253731f219d0b2b37.png,TERDAFTAR,5391
5525,tdpseTerbit,912031619290400050003,SATRIA MEDIA TEKNOLOGI,satriacorp.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",SATRIA MEDIA TEKNOLOGI,2022-07-13,002851.03/DJAI.PSE/07/2022,https://pse.kominfo.go.id/storage/images/qr_code/98c476659d8d746bf997230ac110425a.png,TERDAFTAR,5390
4151,tdpseTerbit,912031619290400050002,DOCULIVE,-,Sektor Teknologi Informasi dan Komunikasi,SATRIA MEDIA TEKNOLOGI,2022-05-26,002851.02/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/733c777caf4462792edc42f3239b8d02.png,TERDAFTAR,4156
5489,tdpseTerbit,912031619290400050001,WECOPOS,-,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",SATRIA MEDIA TEKNOLOGI,2022-05-25,002851.01/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/8c90035747ca8d574643462a09ab6a04.png,TERDAFTAR,4152
4369,tdpseTerbit,912021126128300010004,TILAKA,tilaka.id,Sektor Teknologi Informasi dan Komunikasi,TILAKA NUSA TEKNOLOGI,2022-06-14,002849.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/5337308bb2422480a0bec956635a343f.png,TERDAFTAR,4355
4202,tdpseTerbit,050122002955800010001,PUMA  SHOES  AND  APPAREL,id.puma.com,Sektor Perdagangan,PUMA SPORTS INDONESIA,2022-11-02,002848.02/DJAI.PSE/05/2022,https://pse.kominfo.go.id/storage/images/qr_code/8eb00314267bf35ce76dd91cb31d8882.png,TERDAFTAR,4185
4223,tdpseTerbit,022010166246700000001,GOORITA,goorita.com,Sektor Perdagangan,SEMERU INDONESIA MAJU,2022-06-03,002845.01/DJAI.PSE/06/2022,https://pse.kominfo.go.id/storage/images/qr_code/b30053e2718307ad8275c9c59c0fe525.png,TERDAFTAR,4220
